City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
638,Batemans Bay,AU,68.2,clear sky,-35.7167,150.1833,Batemans Bay Marina Resort
639,Kokopo,PG,81.79,moderate rain,-4.352,152.2633,Kokopo Beach Bungalow Resort
640,Santa Cruz Cabralia,BR,75.43,scattered clouds,-16.2781,-39.0247,Puerto Princesa Inn
642,Oussouye,SN,78.98,overcast clouds,12.485,-16.5469,Auberge du Routard
643,Oistins,BB,78.89,scattered clouds,13.0667,-59.5333,Butterfly Beach Hotel
645,Nuevo Progreso,MX,78.6,few clouds,23.1667,-97.95,Balneario Rio el Paraiso
646,Sinnamary,GF,79.0,clear sky,5.3833,-52.95,ALETHEIA Appartement Sinnamary
648,Keti Bandar,PK,87.76,broken clouds,24.1447,67.4497,Haji laloo memon house
649,Abu Zabad,SD,79.52,scattered clouds,12.35,29.25,حامد محمد نور
650,Amethi,IN,91.58,broken clouds,26.15,81.8167,Taj Hotel
653,Ugoofaaru,MV,82.08,overcast clouds,5.6667,73.0,Ungoofaaru Inn
657,Jacareacanga,BR,73.44,overcast clouds,-6.2222,-57.7528,Casa do Ian😎
658,Faya,SA,75.31,clear sky,18.3851,42.4509,املاك خالد الشعشوع
659,Kupang,ID,86.58,scattered clouds,-10.1667,123.5833,Hotel On The Rock by Prasanthi
664,Shuangyang,CN,70.14,overcast clouds,43.5242,125.6736,Boutique Chatelet
665,Moyale,KE,70.92,clear sky,3.5167,39.0584,La Tahzan Guest House
668,San Juan De Colon,VE,69.17,scattered clouds,8.0313,-72.2605,Hotel San Francisco de Padua C.A
670,Francistown,BW,72.09,clear sky,-21.17,27.5079,Budget House
671,Lafiagi,NG,75.81,overcast clouds,8.8667,5.4167,Bus group international
672,Biak,ID,83.25,broken clouds,-0.9131,122.8766,Penginapan Kim
673,Bahia Honda,CU,77.07,light rain,22.9036,-83.1592,Casa Gualberto - Deysi
674,Port Macquarie,AU,67.37,broken clouds,-31.4333,152.9167,Rydges Port Macquarie
676,Tual,ID,80.91,overcast clouds,-5.6667,132.75,Grand Vilia Hotel
677,Tarragona,ES,68.14,clear sky,41.129,1.249,Hotel SB Ciutat de Tarragona
678,Acarau,BR,78.71,few clouds,-2.8856,-40.12,castelo pizzaria
679,Aquiraz,BR,82.22,broken clouds,-3.9014,-38.3911,Pousada Rua Camurupim
680,Kiunga,PG,83.16,overcast clouds,-6.1219,141.2906,Airport Lodge Kiunga
682,Basoko,CD,75.16,overcast clouds,1.2391,23.616,Jackyna Hotel
683,Cairns,AU,88.07,overcast clouds,-16.9167,145.7667,Mantra Trilogy Cairns
687,Puerto Colombia,CO,84.29,scattered clouds,10.9878,-74.9547,Hotel El Emigrante
688,Erenhot,CN,71.6,clear sky,43.6475,111.9767,Erenhot Rurouni Youth Hostel
689,Kiama,AU,66.38,scattered clouds,-34.6833,150.8667,The Sebel Kiama Harbourside
691,Pasighat,IN,92.88,broken clouds,28.0667,95.3333,Siang Guest House
692,Kuruman,ZA,74.98,clear sky,-27.4524,23.4325,Cornerstone Guest House
694,Mabaruma,GY,74.1,clear sky,8.2,-59.7833,Monty Brooms Guest House
695,Ulladulla,AU,66.78,clear sky,-35.35,150.4667,Sandpiper Motel
696,Hays,US,71.6,broken clouds,30.0502,-98.0336,Sinya on Lone Man Creek
698,Soe,ID,84.02,broken clouds,-9.8607,124.284,Dena Hotel
699,Aloguinsan,PH,85.59,light rain,10.2219,123.5483,Al Maxi Apartelle
704,Sungairaya,ID,77.7,overcast clouds,0.7,108.9,Mess P.Milu
707,Gushikawa,JP,87.39,broken clouds,26.3544,127.8686,Kirari Guest House
709,Luanda,AO,75.2,broken clouds,-8.8368,13.2343,LANDU MARINEZA LUFUANDU TONI
710,Aranos,,74.34,scattered clouds,-24.1333,19.1167,Ley-Lia Guest House
713,Carlsbad,US,68.22,overcast clouds,33.1581,-117.3506,Carlsbad Inn Beach Resort
714,Chifeng,CN,72.01,clear sky,42.2683,118.9636,Junyu Tiancheng Hotel
716,Hendaye,FR,70.56,clear sky,43.3717,-1.7738,Parador de Hondarribia
721,Jorochito,BO,73.13,scattered clouds,-18.05,-63.4333,Tom´s Hauss
723,Krizevci,HR,66.29,broken clouds,46.0219,16.5425,Koristan Kod d.o.o.
724,Bundu,IN,86.22,broken clouds,23.1833,85.5833,Rajdhani Hotel
726,Eresos,GR,72.91,clear sky,39.1667,25.9333,Studio Aspa
727,Saurimo,AO,71.49,broken clouds,-9.6608,20.3916,Hotel Kawissa Saurimo
728,Miki,JP,83.88,few clouds,34.8,134.9833,小野向日葵ホテル
729,Bajil,YE,89.26,clear sky,15.0584,43.2851,فندق حضرموت
730,Chai Nat,TH,85.82,overcast clouds,15.1167,100.1,Thai Boxing ROSEINN RESORT
731,Limbang,MY,89.71,broken clouds,4.75,115.0,Purnama Hotel
733,Mudanya,TR,68.09,clear sky,40.3753,28.8822,Kılıç Otel
734,Catabola,AO,68.86,broken clouds,-12.15,17.2833,Residencial Princesa
735,Estelle,US,71.01,mist,29.8458,-90.1067,Boomtown Casino & Hotel New Orleans
738,Cleveland,US,67.01,clear sky,41.4995,-81.6954,Renaissance Cleveland Hotel
741,Izmir,TR,71.11,clear sky,38.4622,27.0923,Blue City Boutique Hotel
742,Boyolangu,ID,83.26,broken clouds,-8.1181,111.8935,Yos ega cv
748,Bloemfontein,ZA,67.48,clear sky,-29.1211,26.214,aha Bloemfontein Hotel
751,Cumana,VE,82.49,broken clouds,10.4635,-64.1775,Posada Acuarela Los Roques
752,Puerto Rondon,CO,75.45,overcast clouds,6.2805,-71.1,Urbanización Santa Clara
754,Bilma,NE,79.3,clear sky,18.6853,12.9164,Expeditions Ténére voyages
755,Hirara,JP,88.07,scattered clouds,24.8,125.2833,Hotel Atoll Emerald Miyakojima
757,Binabalian,PH,86.0,broken clouds,16.4202,119.9279,Sundowners Vacation Villas
758,Hun,LY,69.01,few clouds,29.1268,15.9477,Alrwasi Hotel
759,Linxia,CN,67.32,overcast clouds,35.6003,103.2064,GreenTree Inn Linxia Autonomous Prefecture Linxia Oxford River Avenue Express Hotel
760,Road Town,VG,81.19,clear sky,18.4167,-64.6167,"ZINGARA 76ft Catamaran, full crew-all included"
762,San Jose De Las Lajas,CU,72.52,clear sky,22.9614,-82.1511,Hostal Spirit
764,Pucallpa,PE,77.04,broken clouds,-8.3791,-74.5539,Hospedaje Komby
767,Middelburg,ZA,66.83,clear sky,-25.7751,29.4648,Oregon Place Guest House
768,Darab,IR,88.75,clear sky,28.7519,54.5444,Naghshe shapoor Hotel
775,Kimbe,PG,81.91,moderate rain,-5.5502,150.1429,Kimbe Bay Hotel
776,Darnah,LY,75.61,clear sky,32.767,22.6367,فندق الفردوس
777,Alcaniz,ES,65.08,overcast clouds,41.05,-0.1333,Hotel Ciudad de Alcañiz
782,Soyo,AO,75.25,overcast clouds,-6.1349,12.3689,Hotel Mpampa
784,Shimoda,JP,73.76,clear sky,34.6667,138.95,Shimoda Tokyu Hotel
785,Meadow Lake,US,65.12,overcast clouds,34.8014,-106.5436,TumbleWeed RV Park
786,Riyadh,SA,86.14,overcast clouds,24.6877,46.7219,"InterContinental Riyadh, an IHG Hotel"
787,Ngawen,ID,92.05,broken clouds,-7.0032,111.3129,MURAI BATU BIRD FARM BASE'CAMP IBF
788,Sarangarh,IN,85.15,overcast clouds,21.6,83.0833,JAGDISH STAINLESS STEEL WORK SHOP
791,Alyangula,AU,85.87,broken clouds,-13.8483,136.4192,Groote Eylandt Lodge
797,Cabedelo,BR,75.87,scattered clouds,-6.9811,-34.8339,Hotel Pigalle
798,Gweru,ZW,70.3,clear sky,-19.45,29.8167,Suskwe Lodges
801,Rodrigues Alves,BR,72.99,scattered clouds,-7.738,-72.6509,Pousada Aconchego
802,Bandarbeyla,SO,88.93,clear sky,9.4942,50.8122,JABIR HOTEL
803,Rincon,US,69.85,clear sky,32.296,-81.2354,Days Inn Rincon
804,San Michele Al Tagliamento,IT,68.05,overcast clouds,45.7644,12.9949,Hotel Ristorante Pizzeria Cigno
806,Zhoucheng,CN,74.44,overcast clouds,35.9122,116.3117,Yingbin Restaurant
807,Boa Vista,BR,78.78,clear sky,2.8197,-60.6733,Aipana Plaza Hotel
808,Port Augusta,AU,82.71,overcast clouds,-32.5,137.7667,Majestic Oasis Apartments
809,San Gabriel,US,68.16,overcast clouds,34.0961,-118.1058,Hilton Los Angeles/San Gabriel
810,Dayong,CN,91.08,clear sky,25.0209,118.2898,Haiyue Express Hotel
811,Maragogi,BR,75.25,broken clouds,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
812,Vila Velha,BR,71.55,broken clouds,-20.3297,-40.2925,Quality Suites Vila Velha
814,Kishorganj,BD,94.33,scattered clouds,24.4333,90.7667,হুসাইন সেবা হোটেল
815,Meulaboh,ID,78.8,overcast clouds,4.1363,96.1285,Kost Pria
817,Ushtobe,KZ,78.89,scattered clouds,45.2514,77.9838,"Gostinitsa ""Diyar"""
819,Junction City,US,77.81,clear sky,39.0286,-96.8314,Comfort Inn & Suites Junction City - Near Fort Riley
822,Matara,LK,80.92,overcast clouds,5.9485,80.5353,Amaloh Boutique Resort
823,Labuhan,ID,87.8,broken clouds,-6.8844,112.2051,PT PPI Lamongan Tambak C
826,Charters Towers,AU,88.97,clear sky,-20.1,146.2667,Cattleman's Rest Motor Inn
827,Galesburg,US,70.79,clear sky,40.9478,-90.3712,"Holiday Inn Express & Suites Galesburg, an IHG Hotel"
828,Maceio,BR,78.24,broken clouds,-9.6658,-35.7353,Poutur Pousada
829,Buraydah,SA,82.85,scattered clouds,26.326,43.975,فندق راحة السلام
831,Nyeri,KE,65.46,scattered clouds,-0.4201,36.9476,Westwood Hotel
832,Lahaina,US,78.8,scattered clouds,20.8783,-156.6825,Lahaina Shores Beach Resort
834,Chivacoa,VE,88.03,broken clouds,10.1603,-68.895,Hotel Fache C.A
836,Patitirion,GR,75.38,clear sky,39.15,23.8667,Pension Votsi
839,Srivardhan,IN,83.23,broken clouds,18.0333,73.0167,Savli Resort/Hotel - Shrivardhan
843,Lamar,US,73.06,clear sky,33.6668,-95.5836,Kings Inn Paris TX
844,Xam Nua,LA,74.77,broken clouds,20.4197,104.0439,Xee Wang Guesthouse
845,Raha,IN,90.27,scattered clouds,26.2333,92.5167,"Greedy, Brainless Rent House ( অহংকাৰী, প‌ইচাখকুৱা ভাড়াঘৰ)"
846,Balkanabat,TM,69.33,clear sky,39.5108,54.3671,Nebitchi Hotel
848,Longyan,CN,94.51,clear sky,25.1072,117.0225,Jinjiang Inn Longyan Zhongshan Road Pedestrian Street
851,Marsh Harbour,BS,79.39,clear sky,26.5412,-77.0636,Abaco Beach Resort
852,Masallatah,LY,69.94,overcast clouds,32.6167,14.0,Mustafa Taher Sowaidan
855,Nongan,CN,70.59,broken clouds,44.382,125.1685,Quanhu Resort
856,Robinson,US,72.79,clear sky,31.4677,-97.1147,Flat Creek Farms RV Resort
859,Mareeba,AU,83.44,broken clouds,-17.0,145.4333,Trinity Plains Tourist Park
864,Aguadilla,PR,79.59,clear sky,18.4275,-67.1541,WSSM Surf House
866,Newcastle,AU,66.78,few clouds,-32.9272,151.7765,NOAH'S on the beach
870,Meru,KE,69.58,clear sky,0.0463,37.6559,Meru Paramount Hotel
873,Siparia,TT,77.79,few clouds,10.1333,-61.5,Brook Gardens
874,Conceicao Do Araguaia,BR,80.73,broken clouds,-8.2578,-49.2647,Tarumã Tropical Hotel
875,San Matias,BO,80.4,scattered clouds,-16.3667,-58.4,"HOTEL ""SAN JOSE"""
876,Phalombe,MW,78.04,scattered clouds,-15.8064,35.6507,RIVONIA
877,Ryotsu,JP,76.96,scattered clouds,38.0833,138.4333,Sadokamoko Onsen Kohanno Yado Yoshidaya
878,Surt,LY,72.32,scattered clouds,31.2089,16.5887,الهادي ابوشعاله سرت
880,Madang,PG,84.63,overcast clouds,-5.2246,145.7966,Comfort Inn Hotel
882,Rock Sound,BS,81.52,overcast clouds,24.9,-76.2,Rock Sound Club
885,Warri,NG,74.93,broken clouds,5.5167,5.75,BON Hotel Delta
886,Praia,CV,77.54,few clouds,14.9215,-23.5087,LT Aparthotel
887,Minamata,JP,83.71,few clouds,32.2167,130.4,スーパーホテル水俣
889,Gotsu,JP,77.14,few clouds,35.0,132.2167,Yurusato
891,Nanakuli,US,80.55,broken clouds,21.3906,-158.1547,Camp Pālehua
895,Poum,NC,72.36,clear sky,-20.2333,164.0167,Gîte kajeon
896,Knyaze-Volkonskoye,RU,70.14,light rain,48.4642,135.4567,Obshchezhitiye
898,Fengzhen,CN,70.86,overcast clouds,40.4394,113.1536,Feng Zhen Hotel
901,Mountain Home,US,66.94,clear sky,43.133,-115.6912,Mountain Home Inn
902,Sao Joao Da Barra,BR,71.76,overcast clouds,-21.6403,-41.0511,Pousada Porto De Canoas
905,Wanning,CN,85.44,few clouds,18.8003,110.3967,Paradise Hotel
906,Huangmei,CN,89.73,few clouds,30.1924,116.025,Tianxiachan Hotel
907,Kifri,IQ,86.22,clear sky,34.6959,44.9661,میزان کفری
908,Yulara,AU,93.04,broken clouds,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
910,Mmabatho,ZA,73.36,clear sky,-25.85,25.6333,Mahikeng Guest Apartments
911,Santa Lucia,ES,65.52,scattered clouds,27.9117,-15.5407,Las Tirajanas
912,Seddon,AU,69.89,scattered clouds,-37.8068,144.8916,Footscray Motor Inn
913,Itacare,BR,72.34,broken clouds,-14.2775,-38.9967,Ecoporan Hotel Charme Spa & Eventos
917,Balabac,PH,86.16,scattered clouds,7.9868,117.0645,Sing and Swing Lodge
918,Siuna,NI,71.8,overcast clouds,13.7332,-84.7773,hotel los chinitos
920,Sabha,LY,70.5,clear sky,27.0377,14.4283,Foundation Taaj Asala for Historical Research and Archeology
921,Samana,DO,78.13,scattered clouds,19.2056,-69.3369,The Bannister - Hotel & Yacht Club
922,Castro-Urdiales,ES,73.62,overcast clouds,43.3829,-3.2204,Hotel Las Rocas Playa
923,Mangochi,MW,80.11,scattered clouds,-14.4782,35.2645,Fort Johnstone Hotel
924,Lingyuan,CN,74.01,broken clouds,41.24,119.4011,Guomao Hotel
925,Hargeysa,SO,81.07,clear sky,9.56,44.065,City Center Hotel
926,Samarinda,ID,88.43,overcast clouds,-0.5,117.15,Aston Samarinda Hotel & Convention Center
929,Mackay,AU,76.98,clear sky,-21.15,149.2,International Lodge Motel
933,Waddan,LY,69.04,clear sky,29.1614,16.139,محل الشريف محمد العايب
934,Fernley,US,69.75,clear sky,39.608,-119.2518,Super 8 by Wyndham Fernley
937,Ntcheu,MW,72.23,few clouds,-14.8203,34.6359,Dear Executive Lodge
940,Ierapetra,GR,77.14,clear sky,35.01,25.7353,Cretan Villa Hotel & Apartments in Ierapetra Crete.
941,Quelimane,MZ,81.99,clear sky,-17.8786,36.8883,Hotel Flamingo
942,Noumea,NC,71.58,broken clouds,-22.2763,166.4572,Hôtel Le Lagon
943,Casa Nova,BR,75.18,clear sky,-9.4167,-41.1333,Pousada e Restaurante Dona Xinha
945,Choix,MX,77.31,clear sky,26.7092,-108.3219,Hotel Montesclaros
946,Condega,NI,69.31,overcast clouds,13.365,-86.3985,Estancia Doña Rosario
949,Nacala,MZ,81.72,broken clouds,-14.5428,40.6728,Nacala Plaza Business Design Hotel
950,Cabra,ES,68.4,overcast clouds,37.4725,-4.4421,MS Fuente Las Piedras
951,San Javier,ES,72.25,clear sky,37.8063,-0.8374,Hotel Mar Menor
952,Lavumisa,SZ,74.52,clear sky,-27.31,31.892,ROADSIDE B&B
953,Sopelana,ES,73.18,clear sky,43.3789,-2.9831,Hotel Modus Vivendi
954,Mawlamyine,MM,79.72,overcast clouds,16.4914,97.6256,Sandalwood Hotel
955,Panzhihua,CN,85.48,clear sky,26.5851,101.7128,Electric Power Hotel
957,Nikko,JP,66.96,overcast clouds,36.75,139.6167,Nikko Senhime Monogatari
958,Mahuva,IN,83.48,overcast clouds,21.0914,71.7622,Hotel Blue Diamond.
959,Antalaha,MG,72.79,light rain,-14.9003,50.2788,Hotel Vitasoa
960,Kariba,ZW,79.74,scattered clouds,-16.5167,28.8,Caribbea Bay Hotel
961,Saposoa,PE,69.76,broken clouds,-6.934,-76.7716,Hostal Primavera
967,Nabire,ID,84.85,broken clouds,-3.3667,135.4833,Hotel Nusantara Nabire
968,Baiyin,CN,67.08,overcast clouds,36.5583,104.2081,GreenTree Alliance Gansu Baiyin Renmin Road Hotel
971,Yibin,CN,78.44,broken clouds,28.7667,104.6238,Handsome Guesthouse
972,Gidam,IN,79.77,light rain,18.9833,81.4,Dhanshree Lodge And DormItory
975,Diamantino,BR,73.09,broken clouds,-14.4086,-56.4461,Hotel Delta
976,Sakakah,SA,81.97,clear sky,29.9697,40.2064,Fakhamat Al Orjoana Apartment
977,Manzil Salim,TN,69.8,broken clouds,35.8567,8.4765,mohamed ben khlil omri
983,Taua,BR,75.65,few clouds,-5.9667,-40.3,Love Star Motel
984,Sokoni,TZ,77.43,few clouds,-6.4333,39.55,Ujamaa Beach Resort
987,Tutoia,BR,78.96,broken clouds,-2.7619,-42.2744,Pousada Guará's
988,Chateauneuf-Les-Martigues,FR,67.51,overcast clouds,43.3833,5.1667,Hotel Restaurant L'Hacienda
990,Ravar,IR,82.69,clear sky,31.2656,56.8055,کافی نت و کامپیوترپرشین سیستم
995,Kutum,SD,74.44,few clouds,14.2,24.6667,Dibbo areaمنطقة دبو
996,Natal,BR,74.05,broken clouds,-5.795,-35.2094,Villa Park Hotel | Natal
998,Dongsheng,CN,70.41,overcast clouds,39.8161,109.9776,Crowne Plaza Ordos
999,Gornji Milanovac,RS,68.04,overcast clouds,44.0333,20.45,Hotel Park GM
1000,Palembang,ID,89.69,moderate rain,-2.9167,104.7458,ASTON Palembang Hotel & Conference Center
1002,Pontianak,ID,85.98,broken clouds,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
1005,Jiangkou,CN,85.89,clear sky,25.4872,119.1986,DFM Hotel
1006,Takestan,IR,66.33,clear sky,36.0696,49.6959,baghdadi hotelهتل و رستوران بغدادی
1007,Huangpu,CN,87.04,overcast clouds,25.4433,113.1747,New Era Hotel Furnishing City
1010,Barranca De Upia,CO,71.24,overcast clouds,4.5696,-72.9668,HOTEL GUAICARAMO
1011,Kabale,UG,70.38,light rain,-1.2486,29.9899,Kings Hotel Kabale
1012,Houma,US,69.03,scattered clouds,29.5958,-90.7195,Courtyard by Marriott Houma
1015,Zhaoyuan,CN,68.83,overcast clouds,37.3592,120.3964,Super 8 Hotel Yantai Zhaoyuan Bus Terminal Branch
1016,Mastic Beach,US,67.01,clear sky,40.7668,-72.8521,Brushwood House by Smith Point Beach
1017,Port Hedland,AU,87.85,clear sky,-20.3167,118.5667,The Esplanade Hotel
1018,Purificacion,CO,75.15,few clouds,3.8587,-74.9313,Hotel Villa de las Palmas
1019,Areosa,PT,66.9,light rain,41.7178,-8.8571,Hotel Flôr de Sal
1022,Mattru,SL,72.61,overcast clouds,7.6244,-11.8332,"Mondkor Town, Bagbo Chiefdom, Bo District"
1023,Anito,PH,83.08,overcast clouds,12.4497,125.2886,FELIPA LAODENIO PROPERTY
1024,Komsomolskiy,UZ,79.52,clear sky,40.4272,71.7189,Ikathouse
1026,Neiafu,TO,74.08,scattered clouds,-18.65,-173.9833,Mystic Sands Beachfront Accommodation
1027,Bako,ET,73.87,light rain,5.7833,36.5667,Goh Hotel
1028,Ayame,CI,72.84,overcast clouds,5.6083,-3.1563,Hotel Bossan
1029,Zhangye,CN,77.74,overcast clouds,38.9342,100.4517,Zhangye Lvzhou Holiday Inn
1030,Sarangani,PH,84.25,broken clouds,5.4033,125.4636,Ballistic Islet
1031,Beawar,IN,87.78,scattered clouds,26.1,74.3167,HL Palace Beawar
1033,Basco,PH,84.15,clear sky,20.4487,121.9702,Nathaniel's Lodge
1034,Ahuimanu,US,80.31,broken clouds,21.4447,-157.8378,Paradise Bay Resort
1035,Mangaratiba,BR,70.03,clear sky,-22.9597,-44.0406,Portobello Resort & Safari
1037,Domvraina,GR,83.12,clear sky,38.25,22.9833,Elia's Guest House
1039,Shuangcheng,CN,74.88,clear sky,45.35,126.2833,Xingcheng Hotel
1040,Enshi,CN,85.78,scattered clouds,30.3,109.4833,Moevenpick Enshi
1043,Yenagoa,NG,77.36,overcast clouds,4.9247,6.2642,Aridolf Resort Wellness and Spa
1044,Budaun,IN,91.63,few clouds,28.05,79.1167,Hotel J.P. Palace
1045,Tecoanapa,MX,76.28,overcast clouds,16.5167,-98.75,Hotel Manglares
1046,Itaituba,BR,71.91,scattered clouds,-4.2761,-55.9836,Hotel Campos
1047,Puri,IN,84.72,overcast clouds,19.8,85.85,OYO 1577 Hotel Shree Hari Grand
1048,Xapuri,BR,77.65,scattered clouds,-10.6517,-68.5044,Pousada dos Chapurys
1049,Mayumba,GA,77.25,overcast clouds,-3.432,10.6554,LIKWALE LODGE
1051,Miles City,US,65.37,clear sky,46.4083,-105.8406,FairBridge Inn & Suites Miles City
1054,Alanya,TR,71.73,clear sky,36.5438,31.9998,Panorama Hotel
1055,Sibu,MY,82.71,scattered clouds,2.3,111.8167,RH HOTEL (4 Star)
1056,Camopi,GF,69.28,scattered clouds,3.1655,-52.3158,La pousada
1058,Changtu,CN,68.07,broken clouds,42.7788,124.0955,Ming Yang Inn
1059,San-Pedro,CI,72.91,light rain,4.7485,-6.6363,Hotel Maria
1062,Hami,CN,77.05,clear sky,42.8,93.45,Laoyutang Resort
1064,Senanga,ZM,85.41,clear sky,-16.1167,23.2667,Zango lodge
1067,Morogoro,TZ,81.55,scattered clouds,-6.8167,37.6667,Nashera Hotel
1069,Pemba,MZ,79.5,scattered clouds,-12.974,40.5178,Guesthouse Samotina
1070,Manbij,SY,72.37,clear sky,36.5281,37.9549,Manbej City Hotel
1072,Fairview,US,65.48,broken clouds,40.8126,-73.999,Homewood Suites by Hilton Edgewater-NYC Area
1074,Griffith,US,70.05,clear sky,41.5284,-87.4237,"Motel 6 Hammond, IN - Chicago Area"
1075,Juruti,BR,75.43,broken clouds,-2.1522,-56.0922,Hotel Acauã - ORLA
1077,Harper,LR,74.28,overcast clouds,4.375,-7.7169,Screensaver
1083,South Yuba City,US,69.96,clear sky,39.1166,-121.6391,Bonanza Inn & Suites Yuba City
1084,America Dourada,BR,67.73,overcast clouds,-11.4553,-41.4361,Pousada do Ninho
1085,El Coco,PA,81.09,broken clouds,8.8703,-79.815,Orange House 1
1086,Luganville,VU,76.82,broken clouds,-15.5333,167.1667,The Espiritu Hotel
1088,Larsnes,NO,66.79,overcast clouds,62.2028,5.5773,Liset Feriesenter AS
1089,Itanagar,IN,92.03,few clouds,27.1,93.6167,Hotel Moomsie Itanagar
1091,Mizan Teferi,ET,74.77,few clouds,6.9833,35.5833,Hotel Salayish | ሆቴል ሳላይሽ
1092,Carbonia,IT,74.35,broken clouds,39.1672,8.5222,Lu 'Hotel
1094,Constantine,DZ,67.41,scattered clouds,36.365,6.6147,Grand Hotel Cirta
1096,Mahibadhoo,MV,81.46,overcast clouds,3.7833,72.9667,Omadhoo Inn
1097,Tabou,CI,74.08,overcast clouds,4.423,-7.3528,hotêl doufoulougou
1098,Coari,BR,72.45,broken clouds,-4.085,-63.1414,HOTEL ALEX FLAT
1099,Kyaka,TZ,82.45,few clouds,-1.2522,31.4203,Katekele business group
1100,Nantucket,US,66.96,clear sky,41.2835,-70.0995,Jared Coffin House
1101,Oranjestad,AW,82.9,few clouds,12.524,-70.027,Divi Village Golf & Beach Resort
1102,Gondanglegi,ID,90.52,scattered clouds,-7.7479,112.0132,Ndoll Gondanglegi
1103,Ponta Delgada,PT,69.49,broken clouds,37.7333,-25.6667,Vila Nova Hotel
1105,Embu,BR,69.12,clear sky,-23.6489,-46.8522,POUSADA DU VALLE - EMBU DAS ARTES - TABOÃO DA SERRA - ITAPECERICA DA SERRA - COTIA
1106,Banyo,CM,69.51,overcast clouds,6.75,11.8167,Motel JOMBA
1107,Kandrian,PG,81.84,light rain,-6.2167,149.55,Kandrian Station
1113,Camacha,PT,65.62,clear sky,33.0833,-16.3333,Hotel Porto Santo & Spa
1114,Taloqan,AF,78.82,clear sky,36.7361,69.5345,Saraisang street
1115,Man,CI,68.54,overcast clouds,7.4125,-7.5538,Sodetherm Hotel les Cascades Ma
1118,Enugu,NG,74.53,overcast clouds,6.4402,7.4943,Bestchoice Hotel & Suites Enugu
1119,Palu,ID,85.01,overcast clouds,-0.8917,119.8707,Hotel Santika Palu
1120,Arrifes,PT,67.23,broken clouds,37.7667,-25.7,Hotel Ponta Delgada
1122,Iquitos,PE,76.41,overcast clouds,-3.7481,-73.2472,Casa Morey Hotel & Restaurant
1123,Wesley,DM,80.85,few clouds,15.5667,-61.3167,Escape Dominica
1124,Xai-Xai,MZ,81.23,clear sky,-25.0519,33.6442,Complexo da Familia
1125,Rawah,IQ,83.66,clear sky,34.4816,41.9093,ديوان الشيخ نامق محسن الراوي
1126,Callaway,US,72.0,clear sky,30.153,-85.5699,"Holiday Inn Express & Suites Panama City-Tyndall, an IHG Hotel"
1128,Taylorville,US,69.87,clear sky,39.5489,-89.2945,Economy Inn
1131,Fort Smith,US,69.84,clear sky,35.3859,-94.3986,Hampton Inn Fort Smith
1132,Terre-De-Bas,GP,76.51,clear sky,15.8501,-61.6442,Hôtel Bois Joli
1133,Praia Da Vitoria,PT,68.25,overcast clouds,38.7333,-27.0667,Hotel Branco I
1134,Cassilandia,BR,72.3,overcast clouds,-19.1133,-51.7342,Delirius Motel
1135,Inirida,CO,72.39,overcast clouds,3.8653,-67.9239,Fuente del Guania Hotel de Lujo
1138,Allapalli,IN,79.39,light rain,19.4167,80.0667,"Hotel IK Residency, GUEST HOUSE AC NON AC"
1139,Kalmunai,LK,91.36,overcast clouds,7.4167,81.8167,VS Villa
1140,Marsabit,KE,73.26,clear sky,2.3284,37.9899,Chicho Hotel
1142,Kyabram,AU,65.88,scattered clouds,-36.3167,145.05,Kyabram Motor Inn
1143,Plainview,US,65.75,clear sky,40.7765,-73.4673,Four Points by Sheraton Melville Long Island
1144,Honiara,SB,81.75,overcast clouds,-9.4333,159.95,Heritage Park Hotel
1145,Ambon,ID,84.34,scattered clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
1146,Imbituba,BR,68.83,clear sky,-28.24,-48.6703,Praia Hotel Imbituba
1147,Calabozo,VE,74.07,scattered clouds,8.9242,-67.4293,Hotel Giardini
1149,Amambai,BR,72.27,clear sky,-23.1042,-55.2258,Keren Hotel
1150,Siavonga,ZM,84.13,overcast clouds,-16.5382,28.7088,Lavongora Waterfront Lodge
1154,Andros Town,BS,80.56,clear sky,24.7,-77.7667,Hanks place
1155,Mbandaka,CD,73.83,overcast clouds,0.0487,18.2603,Guest House Epervier
1156,Vryburg,ZA,81.3,clear sky,-26.9566,24.7284,Times Premier Lodge
1159,Abha,SA,75.02,clear sky,18.2164,42.5053,Abha Hotel
1161,Kalavad,IN,87.58,few clouds,22.2167,70.3833,Hetu Bapu Kadri
1162,Ortisoara,RO,65.95,overcast clouds,45.9636,21.1983,Pensiunea Trainic - Ortisoara
1163,Majene,ID,86.16,scattered clouds,-3.5403,118.9707,Kost Putri RABBANI
1164,Haapiti,PF,77.72,broken clouds,-17.5667,-149.8667,Linareva Moorea Beach Resort
1165,Rong Kwang,TH,86.02,overcast clouds,18.339,100.3174,Rong Kwang Hotel
1166,Hot Springs,US,69.76,clear sky,34.5037,-93.0552,Embassy Suites by Hilton Hot Springs Hotel & Spa
1171,Sonoita,MX,75.52,few clouds,31.85,-112.8333,Hotel Nora
1172,Angren,UZ,70.43,clear sky,41.0167,70.1436,Xusan Aka
