City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
897,Brattleboro,US,42.8509,-72.5579,55.9,93,4,1.01,clear sky
898,Fengzhen,CN,40.4394,113.1536,70.86,25,95,6.98,overcast clouds
899,Heinola,FI,61.2056,26.0381,41.09,78,34,2.13,scattered clouds
900,Brive-La-Gaillarde,FR,45.25,1.5,57.27,89,100,2.42,overcast clouds
901,Mountain Home,US,43.133,-115.6912,66.94,41,1,0.0,clear sky
902,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.76,86,92,15.99,overcast clouds
903,Elizabeth City,US,36.2946,-76.2511,63.01,92,1,3.44,clear sky
904,Khandyga,RU,62.6667,135.6,46.22,53,66,5.39,broken clouds
905,Wanning,CN,18.8003,110.3967,85.44,72,24,8.01,few clouds
906,Huangmei,CN,30.1924,116.025,89.73,61,17,4.68,few clouds
907,Kifri,IQ,34.6959,44.9661,86.22,12,0,1.7,clear sky
908,Yulara,AU,-25.2406,130.9889,93.04,8,72,23.02,broken clouds
909,Gusinoye Ozero,RU,51.1144,106.2614,48.99,50,86,5.44,overcast clouds
910,Mmabatho,ZA,-25.85,25.6333,73.36,27,0,19.57,clear sky
911,Santa Lucia,ES,27.9117,-15.5407,65.52,84,40,18.41,scattered clouds
912,Seddon,AU,-37.8068,144.8916,69.89,42,40,10.36,scattered clouds
913,Itacare,BR,-14.2775,-38.9967,72.34,89,84,3.09,broken clouds
914,Goderich,CA,43.7501,-81.7165,59.32,88,99,9.22,overcast clouds
915,Kodinsk,RU,58.6881,99.1844,36.18,97,100,6.93,light rain
916,Sfantu Gheorghe,RO,45.8667,25.7833,57.27,71,2,3.38,clear sky
917,Balabac,PH,7.9868,117.0645,86.16,67,37,5.95,scattered clouds
918,Siuna,NI,13.7332,-84.7773,71.8,98,94,3.38,overcast clouds
919,Tashtagol,RU,52.7657,87.8894,34.7,77,96,1.25,overcast clouds
920,Sabha,LY,27.0377,14.4283,70.5,37,0,7.58,clear sky
921,Samana,DO,19.2056,-69.3369,78.13,87,40,4.12,scattered clouds
922,Castro-Urdiales,ES,43.3829,-3.2204,73.62,62,100,6.15,overcast clouds
923,Mangochi,MW,-14.4782,35.2645,80.11,45,40,5.93,scattered clouds
924,Lingyuan,CN,41.24,119.4011,74.01,35,57,3.13,broken clouds
925,Hargeysa,SO,9.56,44.065,81.07,39,10,15.88,clear sky
926,Samarinda,ID,-0.5,117.15,88.43,61,88,5.57,overcast clouds
927,Darovskoy,RU,58.77,47.9564,40.37,97,100,10.42,light rain
928,Lagos,NG,6.5833,3.75,77.32,93,97,2.68,overcast clouds
929,Mackay,AU,-21.15,149.2,76.98,61,9,18.41,clear sky
930,Zilair,RU,52.2332,57.4392,43.11,47,16,15.68,few clouds
931,Anadyr,RU,64.75,177.4833,32.5,86,0,0.0,clear sky
932,Alpena,US,45.0617,-83.4327,59.32,97,40,4.61,scattered clouds
933,Waddan,LY,29.1614,16.139,69.04,70,10,3.85,clear sky
934,Fernley,US,39.608,-119.2518,69.75,14,2,7.54,clear sky
935,Jinji,CN,23.2281,110.8261,94.64,48,3,1.43,clear sky
936,Mishelevka,RU,52.8575,103.1719,46.15,50,100,6.15,overcast clouds
937,Ntcheu,MW,-14.8203,34.6359,72.23,52,21,9.64,few clouds
938,Ekhabi,RU,53.5102,142.9671,55.98,51,51,7.92,broken clouds
939,Onega,RU,63.9061,38.1404,46.87,82,41,1.52,scattered clouds
940,Ierapetra,GR,35.01,25.7353,77.14,51,3,11.01,clear sky
941,Quelimane,MZ,-17.8786,36.8883,81.99,59,3,3.67,clear sky
942,Noumea,NC,-22.2763,166.4572,71.58,65,67,8.81,broken clouds
943,Casa Nova,BR,-9.4167,-41.1333,75.18,74,0,20.98,clear sky
944,Batsfjord,NO,70.6345,29.7185,53.53,90,99,20.24,overcast clouds
945,Choix,MX,26.7092,-108.3219,77.31,72,0,3.0,clear sky
946,Condega,NI,13.365,-86.3985,69.31,94,100,3.76,overcast clouds
947,Kholm,RU,59.2667,32.85,46.47,92,56,5.21,broken clouds
948,Toora-Khem,RU,52.4675,96.11,32.27,78,100,8.19,light snow
949,Nacala,MZ,-14.5428,40.6728,81.72,65,75,11.5,broken clouds
950,Cabra,ES,37.4725,-4.4421,68.4,71,100,1.19,overcast clouds
951,San Javier,ES,37.8063,-0.8374,72.25,81,0,3.44,clear sky
952,Lavumisa,SZ,-27.31,31.892,74.52,62,2,5.91,clear sky
953,Sopelana,ES,43.3789,-2.9831,73.18,58,0,6.91,clear sky
954,Mawlamyine,MM,16.4914,97.6256,79.72,84,100,5.17,overcast clouds
955,Panzhihua,CN,26.5851,101.7128,85.48,51,10,2.01,clear sky
956,Languyan,PH,5.2618,120.0807,87.13,62,43,8.3,scattered clouds
957,Nikko,JP,36.75,139.6167,66.96,80,96,1.9,overcast clouds
958,Mahuva,IN,21.0914,71.7622,83.48,74,99,7.0,overcast clouds
959,Antalaha,MG,-14.9003,50.2788,72.79,85,93,12.12,light rain
960,Kariba,ZW,-16.5167,28.8,79.74,37,48,7.74,scattered clouds
961,Saposoa,PE,-6.934,-76.7716,69.76,96,52,2.71,broken clouds
962,Micheweni,TZ,-4.9667,39.8333,79.63,65,22,6.55,few clouds
963,Christchurch,NZ,-43.5333,172.6333,50.02,62,46,1.99,scattered clouds
964,Huarmey,PE,-10.0681,-78.1522,62.11,89,66,5.88,broken clouds
965,Warrington,GB,53.3925,-2.5802,59.49,95,75,4.0,moderate rain
966,Svecha,RU,58.2785,47.5164,41.99,94,100,12.48,light rain
967,Nabire,ID,-3.3667,135.4833,84.85,71,81,3.44,broken clouds
968,Baiyin,CN,36.5583,104.2081,67.08,34,100,8.14,overcast clouds
969,Ossora,RU,59.2353,163.0719,45.12,72,98,7.9,overcast clouds
970,Oxelosund,SE,58.6706,17.1015,50.38,100,0,5.75,clear sky
971,Yibin,CN,28.7667,104.6238,78.44,65,68,4.25,broken clouds
972,Gidam,IN,18.9833,81.4,79.77,83,80,14.05,light rain
973,Maridi,SS,4.9158,29.4742,78.3,69,11,2.64,few clouds
974,Abu Dhabi,AE,24.4667,54.3667,95.02,38,96,5.75,overcast clouds
975,Diamantino,BR,-14.4086,-56.4461,73.09,83,56,5.12,broken clouds
976,Sakakah,SA,29.9697,40.2064,81.97,19,0,4.21,clear sky
977,Manzil Salim,TN,35.8567,8.4765,69.8,64,69,3.78,broken clouds
978,Concepcion Del Oro,MX,24.6333,-101.4167,62.85,60,2,6.69,clear sky
979,Napier,NZ,-39.4833,176.9167,51.24,87,100,5.01,light rain
980,Togur,RU,58.3631,82.8265,42.69,74,100,8.68,overcast clouds
981,Teya,RU,60.3778,92.6267,41.88,61,100,8.37,overcast clouds
982,Amazar,RU,53.858,120.875,44.37,78,95,12.35,overcast clouds
983,Taua,BR,-5.9667,-40.3,75.65,67,14,9.69,few clouds
984,Sokoni,TZ,-6.4333,39.55,77.43,73,11,6.58,few clouds
985,Carballo,ES,43.213,-8.691,60.22,95,39,2.37,scattered clouds
986,Karasburg,NA,-28.0167,18.75,61.02,59,5,20.0,clear sky
987,Tutoia,BR,-2.7619,-42.2744,78.96,82,67,13.67,broken clouds
988,Chateauneuf-Les-Martigues,FR,43.3833,5.1667,67.51,88,100,4.61,overcast clouds
989,Aripuana,BR,-9.1667,-60.6333,71.74,92,42,1.36,scattered clouds
990,Ravar,IR,31.2656,56.8055,82.69,19,0,5.44,clear sky
991,Zheleznodorozhnyy,RU,55.7503,38.0042,50.36,90,100,9.78,overcast clouds
992,Abay,KZ,49.6311,72.8539,53.98,16,100,18.99,overcast clouds
993,Boddam,GB,57.4667,-1.7833,56.08,95,100,21.7,overcast clouds
994,Biritiba-Mirim,BR,-23.5698,-46.0407,64.65,92,0,1.57,clear sky
995,Kutum,SD,14.2,24.6667,74.44,61,11,9.89,few clouds
996,Natal,BR,-5.795,-35.2094,74.05,100,75,10.36,broken clouds
997,Marystown,CA,47.1666,-55.1483,59.86,100,100,5.99,overcast clouds
998,Dongsheng,CN,39.8161,109.9776,70.41,23,100,13.33,overcast clouds
999,Gornji Milanovac,RS,44.0333,20.45,68.04,41,97,3.65,overcast clouds
1000,Palembang,ID,-2.9167,104.7458,89.69,62,75,2.3,moderate rain
1001,Lexington Park,US,38.2668,-76.4538,64.08,88,1,6.91,clear sky
1002,Pontianak,ID,-0.0333,109.3333,85.98,70,75,3.44,broken clouds
1003,San Ramon,US,37.7799,-121.978,59.67,85,1,1.01,clear sky
1004,Vrangel,RU,42.7297,133.0839,64.99,76,100,3.98,light rain
1005,Jiangkou,CN,25.4872,119.1986,85.89,52,0,11.27,clear sky
1006,Takestan,IR,36.0696,49.6959,66.33,34,0,5.32,clear sky
1007,Huangpu,CN,25.4433,113.1747,87.04,62,97,0.4,overcast clouds
1008,Landeck,AT,47.1301,10.5636,56.14,83,1,1.5,clear sky
1009,Acatlan,MX,20.15,-98.45,53.62,94,82,3.0,broken clouds
1010,Barranca De Upia,CO,4.5696,-72.9668,71.24,88,96,4.09,overcast clouds
1011,Kabale,UG,-1.2486,29.9899,70.38,58,15,3.13,light rain
1012,Houma,US,29.5958,-90.7195,69.03,91,32,3.94,scattered clouds
1013,Chernyy Yar,RU,48.0624,46.1091,54.28,67,100,20.83,overcast clouds
1014,Kamensk-Uralskiy,RU,56.4185,61.9329,41.95,50,100,22.3,overcast clouds
1015,Zhaoyuan,CN,37.3592,120.3964,68.83,87,99,14.0,overcast clouds
1016,Mastic Beach,US,40.7668,-72.8521,67.01,70,1,8.01,clear sky
1017,Port Hedland,AU,-20.3167,118.5667,87.85,23,7,23.02,clear sky
1018,Purificacion,CO,3.8587,-74.9313,75.15,58,14,2.75,few clouds
1019,Areosa,PT,41.7178,-8.8571,66.9,96,100,4.05,light rain
1020,Vitim,RU,59.4511,112.5578,35.47,100,100,1.9,moderate rain
1021,Roberval,CA,48.5168,-72.2324,50.63,81,90,11.5,overcast clouds
1022,Mattru,SL,7.6244,-11.8332,72.61,99,100,3.22,overcast clouds
1023,Anito,PH,12.4497,125.2886,83.08,84,97,7.11,overcast clouds
1024,Komsomolskiy,UZ,40.4272,71.7189,79.52,27,0,9.22,clear sky
1025,Ketchikan,US,55.3422,-131.6461,55.38,97,100,5.19,moderate rain
1026,Neiafu,TO,-18.65,-173.9833,74.08,78,40,0.0,scattered clouds
1027,Bako,ET,5.7833,36.5667,73.87,60,44,2.8,light rain
1028,Ayame,CI,5.6083,-3.1563,72.84,97,95,2.68,overcast clouds
1029,Zhangye,CN,38.9342,100.4517,77.74,12,100,12.37,overcast clouds
1030,Sarangani,PH,5.4033,125.4636,84.25,73,71,10.83,broken clouds
1031,Beawar,IN,26.1,74.3167,87.78,58,26,12.53,scattered clouds
1032,Newton,US,42.337,-71.2092,57.97,81,1,4.0,clear sky
1033,Basco,PH,20.4487,121.9702,84.15,77,0,12.91,clear sky
1034,Ahuimanu,US,21.4447,-157.8378,80.31,71,75,13.8,broken clouds
1035,Mangaratiba,BR,-22.9597,-44.0406,70.03,90,4,0.13,clear sky
1036,Ngunguru,NZ,-35.6167,174.5,55.17,84,100,9.44,overcast clouds
1037,Domvraina,GR,38.25,22.9833,83.12,39,0,3.74,clear sky
1038,Kununurra,AU,-15.7667,128.7333,100.38,22,100,4.61,overcast clouds
1039,Shuangcheng,CN,45.35,126.2833,74.88,56,0,10.65,clear sky
1040,Enshi,CN,30.3,109.4833,85.78,62,36,5.01,scattered clouds
1041,Shemursha,RU,54.8866,47.5189,47.16,85,100,14.58,overcast clouds
1042,Lipin Bor,RU,60.2622,37.9763,49.33,84,87,10.8,overcast clouds
1043,Yenagoa,NG,4.9247,6.2642,77.36,89,100,1.79,overcast clouds
1044,Budaun,IN,28.05,79.1167,91.63,50,11,3.91,few clouds
1045,Tecoanapa,MX,16.5167,-98.75,76.28,88,100,2.55,overcast clouds
1046,Itaituba,BR,-4.2761,-55.9836,71.91,94,46,2.62,scattered clouds
1047,Puri,IN,19.8,85.85,84.72,72,100,11.41,overcast clouds
1048,Xapuri,BR,-10.6517,-68.5044,77.65,61,27,2.17,scattered clouds
1049,Mayumba,GA,-3.432,10.6554,77.25,81,100,0.56,overcast clouds
1050,Puno,PE,-15.8333,-70.0333,45.7,74,4,3.38,clear sky
1051,Miles City,US,46.4083,-105.8406,65.37,34,1,10.36,clear sky
1052,Kommunar,RU,59.6206,30.39,50.52,83,29,4.94,scattered clouds
1053,Santa Maria Do Suacui,BR,-18.1903,-42.4142,62.28,85,74,1.16,broken clouds
1054,Alanya,TR,36.5438,31.9998,71.73,34,3,4.92,clear sky
1055,Sibu,MY,2.3,111.8167,82.71,83,40,3.0,scattered clouds
1056,Camopi,GF,3.1655,-52.3158,69.28,99,49,0.96,scattered clouds
1057,Nizhniy Odes,RU,63.6445,54.856,41.34,56,91,8.95,overcast clouds
1058,Changtu,CN,42.7788,124.0955,68.07,79,82,8.57,broken clouds
1059,San-Pedro,CI,4.7485,-6.6363,72.91,95,100,4.56,light rain
1060,Aasiaat,GL,68.7098,-52.8699,9.21,82,3,6.98,clear sky
1061,Agaro,ET,7.85,36.65,67.03,83,79,1.12,broken clouds
1062,Hami,CN,42.8,93.45,77.05,13,0,7.25,clear sky
1063,Huancavelica,PE,-12.7667,-74.9833,37.31,89,96,1.9,overcast clouds
1064,Senanga,ZM,-16.1167,23.2667,85.41,19,0,11.05,clear sky
1065,Araouane,ML,18.9048,-3.5265,87.67,10,0,7.96,clear sky
1066,Chemodanovka,RU,53.2316,45.2474,52.97,76,80,12.17,broken clouds
1067,Morogoro,TZ,-6.8167,37.6667,81.55,43,47,3.78,scattered clouds
1068,Loukhi,RU,66.0764,33.0381,47.91,78,60,7.81,broken clouds
1069,Pemba,MZ,-12.974,40.5178,79.5,83,40,10.36,scattered clouds
1070,Manbij,SY,36.5281,37.9549,72.37,19,0,4.72,clear sky
1071,Milkovo,RU,54.7167,158.6167,47.32,68,100,1.99,overcast clouds
1072,Fairview,US,40.8126,-73.999,65.48,59,75,7.0,broken clouds
1073,Kurtamysh,RU,54.9103,64.4319,42.17,53,100,24.85,overcast clouds
1074,Griffith,US,41.5284,-87.4237,70.05,64,1,1.01,clear sky
1075,Juruti,BR,-2.1522,-56.0922,75.43,80,64,1.61,broken clouds
1076,Izhma,RU,65.0083,53.9113,42.06,54,100,6.96,overcast clouds
1077,Harper,LR,4.375,-7.7169,74.28,92,100,4.38,overcast clouds
1078,Eppingen,DE,49.1369,8.9103,60.67,88,14,1.77,few clouds
1079,Willmar,US,45.1219,-95.0433,62.55,67,1,6.91,clear sky
1080,Kizema,RU,61.113,44.8302,43.18,93,100,6.89,overcast clouds
1081,Aginskoye,RU,51.1,114.53,54.0,32,10,14.67,clear sky
1082,Villa Carlos Paz,AR,-31.4241,-64.4978,55.26,59,0,5.01,clear sky
1083,South Yuba City,US,39.1166,-121.6391,69.96,65,1,11.5,clear sky
1084,America Dourada,BR,-11.4553,-41.4361,67.73,80,98,10.63,overcast clouds
1085,El Coco,PA,8.8703,-79.815,81.09,93,62,7.99,broken clouds
1086,Luganville,VU,-15.5333,167.1667,76.82,84,58,7.34,broken clouds
1087,Lanigan,CA,51.8501,-105.0344,57.49,41,100,15.82,overcast clouds
1088,Larsnes,NO,62.2028,5.5773,66.79,75,100,7.92,overcast clouds
1089,Itanagar,IN,27.1,93.6167,92.03,52,11,4.38,few clouds
1090,Murgab,TM,37.4966,61.9714,66.07,55,0,4.61,clear sky
1091,Mizan Teferi,ET,6.9833,35.5833,74.77,55,16,1.52,few clouds
1092,Carbonia,IT,39.1672,8.5222,74.35,83,81,7.9,broken clouds
1093,Maldonado,UY,-34.6667,-54.9167,58.23,95,6,3.67,clear sky
1094,Constantine,DZ,36.365,6.6147,67.41,94,40,1.14,scattered clouds
1095,Sorland,NO,67.667,12.6934,53.46,93,20,11.5,few clouds
1096,Mahibadhoo,MV,3.7833,72.9667,81.46,77,100,14.58,overcast clouds
1097,Tabou,CI,4.423,-7.3528,74.08,92,100,4.61,overcast clouds
1098,Coari,BR,-4.085,-63.1414,72.45,98,61,2.73,broken clouds
1099,Kyaka,TZ,-1.2522,31.4203,82.45,43,18,1.79,few clouds
1100,Nantucket,US,41.2835,-70.0995,66.96,67,1,6.91,clear sky
1101,Oranjestad,AW,12.524,-70.027,82.9,87,20,7.0,few clouds
1102,Gondanglegi,ID,-7.7479,112.0132,90.52,47,41,18.39,scattered clouds
1103,Ponta Delgada,PT,37.7333,-25.6667,69.49,88,75,9.22,broken clouds
1104,Omsukchan,RU,62.5333,155.8,28.87,78,77,3.58,broken clouds
1105,Embu,BR,-23.6489,-46.8522,69.12,93,0,3.13,clear sky
1106,Banyo,CM,6.75,11.8167,69.51,83,87,1.05,overcast clouds
1107,Kandrian,PG,-6.2167,149.55,81.84,82,100,8.81,light rain
1108,Velikooktyabrskiy,RU,57.4333,33.8159,47.62,83,98,8.28,light rain
1109,Quesnel,CA,52.9999,-122.5029,63.1,51,75,19.57,broken clouds
1110,Uvat,RU,59.1433,68.8953,44.6,51,91,10.89,overcast clouds
1111,Lyuban,BY,52.7985,28.0048,48.4,78,0,8.21,clear sky
1112,Wolow,PL,51.3366,16.6443,64.22,94,100,9.91,overcast clouds
1113,Camacha,PT,33.0833,-16.3333,65.62,77,0,0.0,clear sky
1114,Taloqan,AF,36.7361,69.5345,78.82,28,0,6.96,clear sky
1115,Man,CI,7.4125,-7.5538,68.54,99,100,1.39,overcast clouds
1116,Almaznyy,RU,48.0448,40.045,50.14,65,44,14.67,scattered clouds
1117,Veselynove,UA,47.3567,31.2349,52.12,49,17,9.13,few clouds
1118,Enugu,NG,6.4402,7.4943,74.53,91,100,2.59,overcast clouds
1119,Palu,ID,-0.8917,119.8707,85.01,81,89,3.18,overcast clouds
1120,Arrifes,PT,37.7667,-25.7,67.23,88,75,9.22,broken clouds
1121,Filadelfia,US,39.9523,-75.1638,62.02,75,20,3.0,few clouds
1122,Iquitos,PE,-3.7481,-73.2472,76.41,75,98,1.81,overcast clouds
1123,Wesley,DM,15.5667,-61.3167,80.85,75,24,6.89,few clouds
1124,Xai-Xai,MZ,-25.0519,33.6442,81.23,45,0,7.02,clear sky
1125,Rawah,IQ,34.4816,41.9093,83.66,13,0,16.78,clear sky
1126,Callaway,US,30.153,-85.5699,72.0,93,1,0.0,clear sky
1127,Donegal,IE,54.65,-8.1167,46.98,96,65,5.61,broken clouds
1128,Taylorville,US,39.5489,-89.2945,69.87,68,1,12.66,clear sky
1129,Mullingar,IE,53.5333,-7.35,48.15,96,98,10.25,moderate rain
1130,Natchitoches,US,31.7668,-93.1335,61.65,100,1,0.0,clear sky
1131,Fort Smith,US,35.3859,-94.3986,69.84,70,1,1.99,clear sky
1132,Terre-De-Bas,GP,15.8501,-61.6442,76.51,73,4,9.93,clear sky
1133,Praia Da Vitoria,PT,38.7333,-27.0667,68.25,77,90,15.77,overcast clouds
1134,Cassilandia,BR,-19.1133,-51.7342,72.3,63,100,3.09,overcast clouds
1135,Inirida,CO,3.8653,-67.9239,72.39,96,100,0.89,overcast clouds
1136,Qostanay,KZ,53.1667,63.5833,37.69,81,90,15.66,shower sleet
1137,Mendi,PG,-6.1761,143.6513,61.21,97,100,2.28,very heavy rain
1138,Allapalli,IN,19.4167,80.0667,79.39,89,100,8.32,light rain
1139,Kalmunai,LK,7.4167,81.8167,91.36,50,99,7.56,overcast clouds
1140,Marsabit,KE,2.3284,37.9899,73.26,39,1,19.84,clear sky
1141,San Carlos De Bariloche,AR,-41.1456,-71.3082,37.44,52,0,5.75,clear sky
1142,Kyabram,AU,-36.3167,145.05,65.88,46,29,10.96,scattered clouds
1143,Plainview,US,40.7765,-73.4673,65.75,67,1,6.91,clear sky
1144,Honiara,SB,-9.4333,159.95,81.75,83,100,6.4,overcast clouds
1145,Ambon,ID,-3.6954,128.1814,84.34,84,40,6.91,scattered clouds
1146,Imbituba,BR,-28.24,-48.6703,68.83,92,5,7.23,clear sky
1147,Calabozo,VE,8.9242,-67.4293,74.07,87,40,1.61,scattered clouds
1148,Mangai,CD,-4.05,19.5333,77.31,77,100,1.61,overcast clouds
1149,Amambai,BR,-23.1042,-55.2258,72.27,49,0,5.68,clear sky
1150,Siavonga,ZM,-16.5382,28.7088,84.13,38,99,7.54,overcast clouds
1151,Radomsko,PL,51.0671,19.4448,58.39,77,83,11.32,broken clouds
1152,Krasnoselkup,RU,65.7,82.4667,44.73,60,75,11.32,broken clouds
1153,Krasnogorskoye,RU,52.2953,86.1979,44.56,45,33,3.65,scattered clouds
1154,Andros Town,BS,24.7,-77.7667,80.56,69,4,12.88,clear sky
1155,Mbandaka,CD,0.0487,18.2603,73.83,85,100,1.79,overcast clouds
1156,Vryburg,ZA,-26.9566,24.7284,81.3,18,5,22.55,clear sky
1157,Manzhouli,CN,49.6,117.4333,55.74,33,58,14.09,broken clouds
1158,Borogontsy,RU,62.6683,131.1683,45.93,59,100,7.58,overcast clouds
1159,Abha,SA,18.2164,42.5053,75.02,13,0,10.36,clear sky
1160,Cordoba,AR,-31.4135,-64.1811,58.6,52,0,7.0,clear sky
1161,Kalavad,IN,22.2167,70.3833,87.58,64,21,7.74,few clouds
1162,Ortisoara,RO,45.9636,21.1983,65.95,77,100,6.29,overcast clouds
1163,Majene,ID,-3.5403,118.9707,86.16,65,47,9.28,scattered clouds
1164,Haapiti,PF,-17.5667,-149.8667,77.72,79,65,14.52,broken clouds
1165,Rong Kwang,TH,18.339,100.3174,86.02,91,100,1.95,overcast clouds
1166,Hot Springs,US,34.5037,-93.0552,69.76,77,1,0.0,clear sky
1167,Tucuma,BR,-0.1833,-50.05,75.72,87,20,4.74,few clouds
1168,Matveyev Kurgan,RU,47.5645,38.8695,55.54,60,5,11.5,clear sky
1169,Mitha Tiwana,PK,32.2486,72.1108,97.48,31,0,2.3,clear sky
1170,Cerrito,CO,6.8432,-72.694,50.97,84,46,2.28,scattered clouds
1171,Sonoita,MX,31.85,-112.8333,75.52,53,14,7.58,few clouds
1172,Angren,UZ,41.0167,70.1436,70.43,39,0,7.25,clear sky
1173,Rudbar,AF,30.15,62.6,86.29,25,0,13.73,clear sky
1174,Bandar-E Anzali,IR,37.4727,49.4622,69.91,55,0,2.51,clear sky
1175,Kangaatsiaq,GL,68.3065,-53.4641,22.87,61,0,12.21,clear sky
1176,Javanrud,IR,34.7961,46.5172,67.64,16,0,6.08,clear sky
1177,Mokolo,CM,10.7398,13.8019,78.35,61,86,3.6,overcast clouds
1178,Menongue,AO,-14.6585,17.691,77.83,20,3,7.2,clear sky
1179,Sweetwater,US,25.7634,-80.3731,81.0,77,1,3.44,clear sky
1180,Itaparica,BR,-12.8883,-38.6786,76.93,90,17,6.46,few clouds
1181,Pasni,PK,25.2631,63.471,85.55,63,42,10.49,scattered clouds
1182,Taguatinga,BR,-12.3857,-46.5711,75.69,43,6,4.27,clear sky
1183,Rabat,MA,33.9911,-6.8401,65.61,98,100,0.0,overcast clouds
1184,Nagato,JP,34.3833,131.2,80.51,80,83,7.27,broken clouds
1185,Paamiut,GL,61.994,-49.6678,32.2,44,0,6.29,clear sky
1186,Florence,IT,43.7667,11.25,68.72,94,75,2.3,broken clouds
1187,Gorontalo,ID,0.5412,123.0595,86.54,63,48,7.65,scattered clouds
1188,Beloeil,CA,45.5668,-73.1992,57.97,87,90,1.01,overcast clouds
1189,Ust-Kuyga,RU,70.0167,135.6,29.16,90,90,5.23,overcast clouds
1190,Gimli,CA,50.6336,-96.9907,57.22,62,57,12.66,broken clouds
1191,Cascais,PT,38.6979,-9.4215,65.52,81,20,1.01,few clouds
1192,Ferkessedougou,CI,9.6,-5.2,69.87,94,33,4.5,scattered clouds
1193,Sandwick,GB,60.0,-1.25,55.22,100,90,13.8,mist
1194,Lawrenceburg,US,38.0373,-84.8966,60.01,81,1,1.99,clear sky
1195,Ibra,OM,22.6906,58.5334,95.36,25,6,1.07,clear sky
1196,Miraflores,MX,19.2167,-98.8083,59.04,91,100,3.02,overcast clouds
1197,Dedza,MW,-14.3779,34.3332,70.5,44,6,9.48,clear sky
1198,Mulege,MX,26.8833,-111.9833,82.29,58,0,1.88,clear sky
1199,Magadi,IN,12.9667,77.2333,82.76,64,98,14.85,overcast clouds
1200,Sibut,CF,5.718,19.0739,75.9,87,60,1.5,broken clouds
1201,Namie,JP,37.4833,141.0,72.97,74,0,6.71,clear sky
1202,Vista,US,33.2,-117.2425,67.17,86,90,1.99,overcast clouds
1203,Dakar,SN,14.6937,-17.4441,80.73,94,0,0.0,clear sky
1204,Briancon,FR,44.9,6.65,57.0,73,100,1.52,overcast clouds
1205,Yarovoye,RU,52.9273,78.58,47.32,51,62,15.95,broken clouds
1206,Memari,IN,23.2,88.1167,89.46,56,81,5.64,broken clouds
1207,San Fernando,PH,15.0286,120.6898,86.14,60,20,5.44,few clouds
1208,Pinerolo,IT,44.8833,7.35,63.88,92,100,3.0,overcast clouds
1209,Bahia Blanca,AR,-38.7196,-62.2724,42.19,78,100,7.02,overcast clouds
1210,Savinka,RU,50.0785,47.0994,51.53,84,100,16.06,light rain
1211,Axim,GH,4.8699,-2.2405,75.72,92,100,8.9,moderate rain
1212,Wawina,HN,15.4167,-84.4333,74.44,97,98,1.43,overcast clouds
1213,Ngama,TD,11.7833,17.1667,77.9,68,100,9.69,overcast clouds
1214,Salisbury,GB,51.0693,-1.7957,63.93,92,75,25.32,moderate rain
1215,Paita,PE,-5.0892,-81.1144,63.86,83,93,7.18,overcast clouds
1216,Akdepe,TM,42.0551,59.3788,64.4,39,0,14.34,clear sky
1217,Havoysund,NO,70.9963,24.6622,53.83,98,100,8.46,light rain
1218,Tomatlan,MX,19.9333,-105.25,74.75,93,97,3.2,overcast clouds
1219,Shiyan,CN,32.6475,110.7781,70.41,80,100,7.29,overcast clouds
1220,Columbus,US,39.9612,-82.9988,61.74,78,20,4.61,few clouds
1221,Snasa,NO,64.2457,12.3778,49.41,82,49,7.14,scattered clouds
1222,Naryan-Mar,RU,67.6713,53.087,39.94,87,100,11.99,overcast clouds
1223,Siguiri,GN,11.6667,-9.5,71.87,94,100,2.39,overcast clouds
1224,Pierre,US,44.3683,-100.351,65.28,70,1,4.0,clear sky
1225,Kurikka,FI,62.6167,22.4167,47.86,68,67,5.66,broken clouds
1226,San Quintin,MX,30.4833,-115.95,68.13,77,93,10.85,overcast clouds
1227,Amurzet,RU,47.6967,131.0981,61.99,93,100,11.03,light rain
1228,Koumac,NC,-20.5667,164.2833,70.74,66,83,15.05,broken clouds
1229,Iwanai,JP,42.9744,140.5089,67.37,66,2,6.31,clear sky
1230,Troitskoye,RU,52.9821,84.6757,35.47,92,100,2.35,overcast clouds
1231,Vaasa,FI,63.096,21.6158,48.94,87,0,5.75,clear sky
1232,Minot,US,48.2325,-101.2963,58.12,64,1,3.0,clear sky
1233,Benemerito De Las Americas,MX,16.5167,-90.6439,71.11,99,97,1.43,overcast clouds
1234,Talaya,RU,61.3833,152.75,30.43,79,71,2.75,broken clouds
1235,Buchanan,LR,5.8808,-10.0467,73.36,96,100,9.75,heavy intensity rain
1236,Karoi,ZW,-16.8099,29.6925,76.93,33,31,13.04,scattered clouds
1237,Yambio,SS,4.5721,28.3955,78.46,73,11,1.43,few clouds
1238,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.67,99,100,2.75,overcast clouds
1239,Louga,RU,58.7372,29.8453,49.68,82,28,5.19,scattered clouds
1240,Pasir Gudang,MY,1.4584,103.8805,89.92,76,40,10.36,scattered clouds
1241,Brus,RS,43.3836,21.0336,52.88,38,100,2.06,overcast clouds
1242,Abalak,RU,58.1286,68.5944,41.85,57,100,10.98,overcast clouds
1243,Wilmington,US,34.2257,-77.9447,64.9,97,1,3.44,clear sky
